text,selected_text,sentiment,label
cheer yell shake end chant suck x got suspend give public apolog lol,suck,negative,-1
tire even though much today glad got catch second half cav game,glad,positive,1
go work one suck miss happi hour sonic,work one suck miss happi hour,negative,-1
get around problem good idea,problem good idea,neutral,0
know work keen pay though ndari social network,know work keen pay though ndari social network,neutral,0
test discoveri miss py,test discoveri miss py,negative,-1
downsid though break thread,downsid though break thread,neutral,0
wo coffie go pleaz,wo coffie go pleaz,neutral,0
ds die whatta letdown,die,negative,-1
got home want read last chaper break dawn caus dont want,dont want,negative,-1
congratul two well suit love day x,congratul,positive,1
oh need stop could use ego boost,oh need stop could use ego boost,neutral,0
nice lunch even better mom pay,nice,positive,1
chillin pj short long week someon continu knock door,chillin pj short long week someon continu knock door,neutral,0
btw thank gift wear shirt dunker appl love chicken soup need,thank,positive,1
sorri day good make feel better know beat oprah ms twitterworld,sorri,negative,-1
come end vacat,come end vacat,neutral,0
tell said happi birthday tomorrow talk raymond,happi,positive,1
envi love best club ever,love,positive,1
next show upcom one realli want see guy,realli want see guy,positive,1
want nom,want nom,neutral,0
_realiti gon na feel tomorrow tonight coffe lax write come,_realiti gon na feel tomorrow tonight coffe lax write come,neutral,0
everyon go hometown show excit get go thame street gon na see origin thame river ohhhh,ohhhh,negative,-1
happen real time feed friend feed like twitter websit,happen real time feed friend feed like twitter websit,neutral,0
_e honour friend,honour,positive,1
good tonight know dcd though say happen,good tonight,negative,-1
want go sit park realli paint bathroom,want go sit park realli paint bathroom,neutral,0
internet crash ttytomorrow,internet crash ttytomorrow,negative,-1
final gave twitter tri find sooo popular hope wont hook,hope,positive,1
thank concern guy stitch later well whew,thank,positive,1
rblpnqte sheesh send one think could use lol rb delux,rblpnqte sheesh send one think could use lol rb delux,neutral,0
morn workout sesh love life,morn workout sesh love life,positive,1
realli ultra sweet,ultra sweet,positive,1
_ftw awh sorri probabl go thing haha,sorri,negative,-1
may th,may th,neutral,0
yum home deliveri,yum,positive,1
preston stay home know,preston stay home know,neutral,0
mine hon one rule break circumst,mine hon one rule break circumst,neutral,0
hous season good stuff time gf priceless,good,positive,1
awesom bless,awesom,positive,1
haha talk colleagu dm actual messag spam,haha talk colleagu dm actual messag spam,neutral,0
hope day good,hope day good,positive,1
ye dear opff bbl r,ye dear opff bbl r,neutral,0
_aston welcom twitter let know question would love help,would love help,positive,1
thank brad look forward chat btw like new pix,like new pix,positive,1
true theatr call music theatr actor wish,music theatr actor wish,positive,1
dj partypeopl great cc kick next one june,great,positive,1
dinner smell good man hungri sunni outsid wish wonderland,dinner smell good,positive,1
go revis physic,go revis physic,neutral,0
happi mother day mother,happi,positive,1
hmmm neeeddd foooddd nd look forward play puppi day nd see lewishhh,hmmm neeeddd foooddd nd look forward play puppi day nd see lewishhh,neutral,0
hey gio beauti brazilian love hahahaha pleas answer,beauti,positive,1
followfriday easi enough annoy recommend rel peopl anyway,followfriday easi enough annoy recommend rel peopl anyway,neutral,0
hey man congratul graduat man r world wide popular philippin,congratul,positive,1
good think,good,positive,1
make sad,sad,negative,-1
gon na lie go miss high school lunch lot,miss high school lunch lot,negative,-1
go bed ever read,go bed ever read,neutral,0
never smh flat lol,never smh flat lol,neutral,0
work fridaaaayyyyy,work fridaaaayyyyy,neutral,0
talk buttershot want mayb small bit ice sinc fair,talk buttershot want mayb small bit ice sinc fair,neutral,0
love babi hurt hurt want watch night ruxburi right,hurt,negative,-1
got back help si stuff niec st birthday saw psp ds lite car charger toy kingdom sm p,got back help si stuff niec st birthday saw psp ds lite car charger toy kingdom sm p,neutral,0
would ideal howev dont see leav gon na take rain check,would ideal howev dont see leav gon na take rain check,neutral,0
ju plant garden backyard,ju plant garden backyard,neutral,0
get realli guilti,realli guilti,negative,-1
_louis watch x,watch x,neutral,0
aww sweeti could alway take break read write someth happier make feel better,g happier make feel better,positive,1
tri care mum say,tri care mum say,neutral,0
notic,notic,neutral,0
realis follow yay,realis follow yay,neutral,0
iphon app came month back call zemot bump domain zemot com spot,bump domain zemot com spot,negative,-1
sad peopl phone dead,sad wh,negative,-1
go get em lol,go get em,neutral,0
think deserv award big shini one,deserv award,positive,1
end te funniest see know paranoif alway stuck head love,end te funniest see know paranoif alway stuck head love,positive,1
want pho never,want pho never,neutral,0
brain becom convert ed convert lm past yr everi min everi singl day,brain becom convert ed convert lm past yr everi min everi singl day,neutral,0
hahah okay thank short explan,n thank,positive,1
ok home made pizza tonight horror run anchovi,horror,negative,-1
alway littl sad see follow realli like decid unfollow,littl sad,negative,-1
moro end stay bad she ny ft laud weddin florida fun miss home spike car lol,moro end stay bad she ny ft laud weddin florida fun miss home spike car lol,neutral,0
back spain,back spain,neutral,0
_ryan quiet bit tbh xd,_ryan quiet bit tbh xd,neutral,0
hope im get new window tomorrow still use mum lap birthday tomorrow eve facebook doesnt work somehow,hope im get new window tomorrow still use mum lap birthday tomorrow eve facebook doesnt work somehow,neutral,0
glass empti someon dear fetch anoth,glass empti someon dear fetch anoth,neutral,0
time bed nite,time bed nite,neutral,0
start work miss like crazi wont see till tuesday,miss like crazi,negative,-1
twitter reunion would awesom meet lol iwond howd iget pull,awesom meet lol,positive,1
hi consult,hi consult,neutral,0
look class water splash look real look forward review copi,look forward,positive,1
sit bore litteratur listen jack johnson miss gf soooooooooooooooooooooooooooooooooooo much,miss gf soooooooooooooooooooooooooooooooooooo much,negative,-1
wow that cool,wow that cool,positive,1
ya headin famili vaca hope paparazzi leav alon,ya headin famili vaca hope paparazzi leav alon,neutral,0
xd hello import date,import date,positive,1
_m yeeee wassup,_m yeeee wassup,neutral,0
tire work hate close eek smile today aloha kitchen yum,tire work hate close eek smile today,neutral,0
aw sad she cute,aw sad she cute,neutral,0
alway miss,alway miss,negative,-1
happi star war day may th,happi,positive,1
justin blanket shed black lint white skirt,justin blanket shed black lint white skirt,negative,-1
work tomorrow day anyth tonight what plan saturday,work tomorrow day anyth tonight what plan saturday,neutral,0
thank daxx god bless brother,god bless brother,positive,1
popular,popular,positive,1
day like today thank mom teach proverb thank twitter love,thank,positive,1
_ know tupac lyric,_ know tupac lyric,neutral,0
hello thank followfriday peopl alway forget sorri,sorri,negative,-1
absolutley gut ill sunni outsid b load revis c exam tuesday,absolutley gut,negative,-1
sunburn,sunburn,negative,-1
translat complic sh someon go teach,complic sh,negative,-1
ok david talk later great dayyyi ay ay ay ay,great dayyyi,positive,1
doubt darlin wish could find boy worthi good peopl,good peopl,positive,1
stop smile best mood right,best,positive,1
first day research edmonton gener,first day research edmonton gener,neutral,0
mayb start arab teach podcast,mayb start arab teach podcast,neutral,0
love spring definit seem,love,positive,1
may th resist,may th resist,neutral,0
cake sold termin,cake sold termin,neutral,0
everybodi need time thier gun n rose x,everybodi need time thier gun n rose x,neutral,0
mine hayley great,great,positive,1
feel sick oreo cheesecak milkskak lol,feel sick oreo cheesecak milkskak lol,negative,-1
tri take jail sissi appar warrant agg town yeah shock hell outta lmao yeah right,h shock hell outta,negative,-1
lol offer case guiness one buy two stay let start bid war,lol offer case guiness one buy two stay let start bid war,neutral,0
sit twitter yuk want messag blue monday,sit twitter yuk want messag blue monday,neutral,0
dizzi alreadi third page chapter plop head,dizzi,negative,-1
lose mani taiwanes drama good xd wu chun eeeeeee,good,negative,-1
music sooth soul,music sooth soul,positive,1
evalu peopl dont like part job,dont like part job,negative,-1
must rest work hard abt cr chan,must rest work hard abt cr chan,neutral,0
still babysit want anoth boost,still babysit want anoth boost,neutral,0
enjoy x men w time rest drive home happi mother day twit mom,enjoy,positive,1
disappoint human kind wrong world five girl garden innoc enjoy good weather,disappoint human kind wrong world five girl garden innoc enjoy good weather,neutral,0
miss home away nooooooooo,miss home away nooooooooo,negative,-1
sister douchebag,douchebag,negative,-1
wait till januari life fair,life fair,negative,-1
lol well qlad u enjoy yur ramen noodl fri chicken im tire,lol well qlad u enjoy yur ramen noodl fri chicken im tire,neutral,0
yeah part lab part spaniel energi hehe love death,e love death,positive,1
find p show brantley feet rain,find p show brantley feet rain,neutral,0
took comput new dvd drive screen come back order new comput wait,took comput new dvd drive screen come back order new comput wait,neutral,0
caus miss lot class,miss lot class,negative,-1
sun,sun,neutral,0
crazi debt issu mayb mess close old account realli sure look like may cover aaargh,crazi debt issu,negative,-1
class longggg day,longggg day,negative,-1
_ oh ok wed heap nice big fan qld,heap nice,positive,1
seen inkheart like,like,positive,1
itï ½s ffa evil grin iï ½m busi work today wonï ½t get anyth done,busi,negative,-1
shot new rifl auto reset plinker target built shop class work great,great,positive,1
gossip girl come back chaceeeeee,gossip girl come back chaceeeeee,neutral,0
eurgh revis invent histori,eurgh revis invent histori,neutral,0
